Subject	Predicate	Object	Belief	Source size	Sources	Total source size	Mean belief of conflicting tuples	Belief difference	Conflicting tuple info
proL	confers resistance to antibiotic	Cefoxitin	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('proL', 'confers no resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13181460964368608)]
proL	confers no resistance to antibiotic	Ciprofloxacin	0.5528662370	3	Nichols,Tamae,Youn	4	0.2561280647	0.2967381723	[(('proL', 'confers resistance to antibiotic', 'Ciprofloxacin'), ['Liu'], 0.2561280647347978)]
proL	confers resistance to antibiotic	Nitrofurantoin	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('proL', 'confers no resistance to antibiotic', 'Nitrofurantoin'), ['Nichols'], 0.13181460964368608)]
proL	confers resistance to antibiotic	Spectinomycin	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('proL', 'confers no resistance to antibiotic', 'Spectinomycin'), ['Nichols'], 0.13181460964368608)]
proL	confers resistance to antibiotic	Tetracycline	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('proL', 'confers no resistance to antibiotic', 'Tetracycline'), ['Nichols'], 0.13181460964368608)]
proL	confers resistance to antibiotic	Triclosan	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('proL', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13181460964368608)]
proL	confers resistance to antibiotic	Vancomycin	0.5434609425	2	Tamae,Liu	3	0.1318146096	0.4116463328	[(('proL', 'confers no resistance to antibiotic', 'Vancomycin'), ['Nichols'], 0.13181460964368608)]
proV	confers resistance to antibiotic	Tobramycin	0.1873110736	1	Girgis	2	0.0867055766	0.1006054970	[(('proV', 'confers no resistance to antibiotic', 'Tobramycin'), ['Soo'], 0.0867055766145914)]
pspF	confers no resistance to antibiotic	Nalidixic acid	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('pspF', 'confers resistance to antibiotic', 'Nalidixic acid'), ['Girgis'], 0.18731107363618493)]
pstA	confers no resistance to antibiotic	Erythromycin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('pstA', 'confers resistance to antibiotic', 'Erythromycin'), ['Liu'], 0.2561280647347978)]
pstA	confers resistance to antibiotic	Rifampin	0.5434609425	2	Tamae,Liu	5	0.3559335605	0.1875273819	[(('pstA', 'confers no resistance to antibiotic', 'Rifampin'), ['Nichols', 'Soo', 'Shaw'], 0.3559335605253733)]
pstA	confers no resistance to antibiotic	Tetracycline	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('pstA', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2561280647347978)]
pstA	confers no resistance to antibiotic	Tobramycin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('pstA', 'confers resistance to antibiotic', 'Tobramycin'), ['Liu'], 0.2561280647347978)]
pstA	confers resistance to antibiotic	Triclosan	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('pstA', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13181460964368608)]
pstC	confers resistance to antibiotic	Triclosan	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('pstC', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13181460964368608)]
pstS	confers no resistance to antibiotic	Erythromycin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('pstS', 'confers resistance to antibiotic', 'Erythromycin'), ['Liu'], 0.2561280647347978)]
pstS	confers no resistance to antibiotic	Fusidic acid	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('pstS', 'confers resistance to antibiotic', 'Fusidic acid'), ['Liu'], 0.2561280647347978)]
pstS	confers no resistance to antibiotic	Gentamicins	0.7401773106	4	Nichols,Tamae,Girgis,Youn	5	0.2561280647	0.4840492459	[(('pstS', 'confers resistance to antibiotic', 'Gentamicins'), ['Liu'], 0.2561280647347978)]
pstS	confers no resistance to antibiotic	Metronidazole	0.2873328777	1	Tamae	2	0.2561280647	0.0312048130	[(('pstS', 'confers resistance to antibiotic', 'Metronidazole'), ['Liu'], 0.2561280647347978)]
pstS	confers no resistance to antibiotic	Nitrofurantoin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('pstS', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2561280647347978)]
pstS	confers resistance to antibiotic	Rifampin	0.5434609425	2	Tamae,Liu	5	0.3559335605	0.1875273819	[(('pstS', 'confers no resistance to antibiotic', 'Rifampin'), ['Nichols', 'Soo', 'Shaw'], 0.3559335605253733)]
pstS	confers no resistance to antibiotic	Tetracycline	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('pstS', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2561280647347978)]
pstS	confers no resistance to antibiotic	Tobramycin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('pstS', 'confers resistance to antibiotic', 'Tobramycin'), ['Liu'], 0.2561280647347978)]
pstS	confers resistance to antibiotic	Triclosan	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('pstS', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13181460964368608)]
psuK	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('psuK', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
pta	confers resistance to antibiotic	Chloramphenicol	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('pta', 'confers no resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13181460964368608)]
ptsI	confers no resistance to antibiotic	Fosfomycin	0.1318146096	1	Nichols	2	0.0141003900	0.1177142197	[(('ptsI', 'confers resistance to antibiotic', 'Fosfomycin'), ['CARD'], 0.014100389954862283)]
purA	confers no resistance to antibiotic	Cefoxitin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('purA', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13181460964368608)]
purA	confers no resistance to antibiotic	Vancomycin	0.5434609425	2	Tamae,Liu	3	0.1318146096	0.4116463328	[(('purA', 'confers resistance to antibiotic', 'Vancomycin'), ['Nichols'], 0.13181460964368608)]
purD	confers resistance to antibiotic	Aztreonam	0.1318146096	1	Nichols	2	0.0867055766	0.0451090330	[(('purD', 'confers no resistance to antibiotic', 'Aztreonam'), ['Soo'], 0.0867055766145914)]
purD	confers no resistance to antibiotic	Cefoxitin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('purD', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13181460964368608)]
purD	confers no resistance to antibiotic	Erythromycin	0.5301447150	3	Liu,Girgis,Soo	4	0.1318146096	0.3983301053	[(('purD', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13181460964368608)]
purD	confers no resistance to antibiotic	Rifampin	0.7619811287	4	Nichols,Tamae,Liu,Soo	5	0.1374133743	0.6245677544	[(('purD', 'confers resistance to antibiotic', 'Rifampin'), ['Shaw'], 0.1374133742670958)]
purE	confers no resistance to antibiotic	Cefoxitin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('purE', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13181460964368608)]
purE	confers no resistance to antibiotic	Erythromycin	0.5301447150	3	Liu,Girgis,Soo	4	0.1318146096	0.3983301053	[(('purE', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13181460964368608)]
purL	confers resistance to antibiotic	Aztreonam	0.1318146096	1	Nichols	2	0.0867055766	0.0451090330	[(('purL', 'confers no resistance to antibiotic', 'Aztreonam'), ['Soo'], 0.0867055766145914)]
purL	confers no resistance to antibiotic	Erythromycin	0.3428336413	2	Liu,Soo	3	0.1318146096	0.2110190317	[(('purL', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13181460964368608)]
purM	confers resistance to antibiotic	Aztreonam	0.1318146096	1	Nichols	2	0.0867055766	0.0451090330	[(('purM', 'confers no resistance to antibiotic', 'Aztreonam'), ['Soo'], 0.0867055766145914)]
purM	confers no resistance to antibiotic	Cefoxitin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('purM', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13181460964368608)]
purM	confers no resistance to antibiotic	Erythromycin	0.5301447150	3	Liu,Girgis,Soo	4	0.1318146096	0.3983301053	[(('purM', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13181460964368608)]
purN	confers no resistance to antibiotic	Rifampin	0.7619811287	4	Nichols,Tamae,Liu,Soo	5	0.1374133743	0.6245677544	[(('purN', 'confers resistance to antibiotic', 'Rifampin'), ['Shaw'], 0.1374133742670958)]
pykF	confers resistance to antibiotic	Bleomycin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('pykF', 'confers no resistance to antibiotic', 'Bleomycin'), ['Nichols'], 0.13181460964368608)]
pykF	confers no resistance to antibiotic	Gentamicins	0.6752755521	3	Nichols,Tamae,Liu	4	0.1873110736	0.4879644785	[(('pykF', 'confers resistance to antibiotic', 'Gentamicins'), ['Girgis'], 0.18731107363618493)]
pyrB	confers no resistance to antibiotic	Tobramycin	0.2740166503	2	Girgis,Soo	3	0.1318146096	0.1422020406	[(('pyrB', 'confers resistance to antibiotic', 'Tobramycin'), ['Nichols'], 0.13181460964368608)]
pyrC	confers resistance to antibiotic	Aztreonam	0.1318146096	1	Nichols	2	0.0867055766	0.0451090330	[(('pyrC', 'confers no resistance to antibiotic', 'Aztreonam'), ['Soo'], 0.0867055766145914)]
pyrC	confers no resistance to antibiotic	Cefoxitin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('pyrC', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13181460964368608)]
pyrC	confers no resistance to antibiotic	Erythromycin	0.5301447150	3	Liu,Girgis,Soo	4	0.1318146096	0.3983301053	[(('pyrC', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13181460964368608)]
pyrD	confers no resistance to antibiotic	Cefoxitin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('pyrD', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13181460964368608)]
pyrD	confers no resistance to antibiotic	Erythromycin	0.5301447150	3	Liu,Girgis,Soo	4	0.1318146096	0.3983301053	[(('pyrD', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13181460964368608)]
pyrD	confers resistance to antibiotic	Piperacillin	0.1873110736	1	Girgis	2	0.0867055766	0.1006054970	[(('pyrD', 'confers no resistance to antibiotic', 'Piperacillin'), ['Soo'], 0.0867055766145914)]
pyrE	confers resistance to antibiotic	Aztreonam	0.1318146096	1	Nichols	2	0.0867055766	0.0451090330	[(('pyrE', 'confers no resistance to antibiotic', 'Aztreonam'), ['Soo'], 0.0867055766145914)]
pyrE	confers no resistance to antibiotic	Cefoxitin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('pyrE', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13181460964368608)]
pyrE	confers no resistance to antibiotic	Erythromycin	0.5301447150	3	Liu,Girgis,Soo	4	0.1318146096	0.3983301053	[(('pyrE', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13181460964368608)]
pyrF	confers no resistance to antibiotic	Erythromycin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('pyrF', 'confers resistance to antibiotic', 'Erythromycin'), ['Liu'], 0.2561280647347978)]
qmcA	confers no resistance to antibiotic	Ampicillin	0.4565390575	3	Nichols,Girgis,Shaw	4	0.2873328777	0.1692061798	[(('qmcA', 'confers resistance to antibiotic', 'Ampicillin'), ['Tamae'], 0.28733287771823535)]
qmcA	confers resistance to antibiotic	Aztreonam	0.2561280647	1	Liu	3	0.2185201863	0.0376078785	[(('qmcA', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.2185201862582775)]
qmcA	confers no resistance to antibiotic	Cefoxitin	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('qmcA', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2561280647347978)]
qmcA	confers resistance to antibiotic	Ciprofloxacin	0.2873328777	1	Tamae	3	0.2185201863	0.0688126915	[(('qmcA', 'confers no resistance to antibiotic', 'Ciprofloxacin'), ['Nichols', 'Soo'], 0.2185201862582775)]
qmcA	confers resistance to antibiotic	Enoxacin	0.2561280647	1	Liu	2	0.0867055766	0.1694224881	[(('qmcA', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.0867055766145914)]
qmcA	confers no resistance to antibiotic	Rifampin	0.7457803749	5	Nichols,Liu,Soo,Youn,Shaw	6	0.2873328777	0.4584474972	[(('qmcA', 'confers resistance to antibiotic', 'Rifampin'), ['Tamae'], 0.28733287771823535)]
qseB	confers no resistance to antibiotic	Nalidixic acid	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('qseB', 'confers resistance to antibiotic', 'Nalidixic acid'), ['Girgis'], 0.18731107363618493)]
queA	confers no resistance to antibiotic	Sulfamonomethoxine	0.2740166503	2	Girgis,Soo	3	0.1318146096	0.1422020406	[(('queA', 'confers resistance to antibiotic', 'Sulfamonomethoxine'), ['Nichols'], 0.13181460964368608)]
queF	confers no resistance to antibiotic	Tetracycline	0.3879426744	2	Nichols,Liu	3	0.1873110736	0.2006316007	[(('queF', 'confers resistance to antibiotic', 'Tetracycline'), ['Girgis'], 0.18731107363618493)]
queG	confers resistance to antibiotic	Norfloxacin	0.1374133743	1	Shaw	2	0.1318146096	0.0055987646	[(('queG', 'confers no resistance to antibiotic', 'Norfloxacin'), ['Nichols'], 0.13181460964368608)]
racC	confers no resistance to antibiotic	Bleomycin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('racC', 'confers resistance to antibiotic', 'Bleomycin'), ['Nichols'], 0.13181460964368608)]
racC	confers resistance to antibiotic	Nalidixic acid	0.1318146096	1	Nichols	2	0.0867055766	0.0451090330	[(('racC', 'confers no resistance to antibiotic', 'Nalidixic acid'), ['Soo'], 0.0867055766145914)]
radA	confers no resistance to antibiotic	Ciprofloxacin	0.6301665191	3	Tamae,Liu,Soo	4	0.1318146096	0.4983519094	[(('radA', 'confers resistance to antibiotic', 'Ciprofloxacin'), ['Nichols'], 0.13181460964368608)]
radA	confers no resistance to antibiotic	Nalidixic acid	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('radA', 'confers resistance to antibiotic', 'Nalidixic acid'), ['Girgis'], 0.18731107363618493)]
ratB	confers no resistance to antibiotic	Nitrofurantoin	0.5301447150	3	Liu,Girgis,Soo	4	0.1318146096	0.3983301053	[(('ratB', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Nichols'], 0.13181460964368608)]
rayT	confers resistance to antibiotic	Amikacin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('rayT', 'confers no resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13181460964368608)]
rbfA	confers no resistance to antibiotic	Cefoxitin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('rbfA', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13181460964368608)]
rbn	confers resistance to antibiotic	Tobramycin	0.4434391384	2	Liu,Girgis	4	0.2185201863	0.2249189521	[(('rbn', 'confers no resistance to antibiotic', 'Tobramycin'), ['Nichols', 'Soo'], 0.2185201862582775)]
rbsC	confers no resistance to antibiotic	Tetracycline	0.3879426744	2	Nichols,Liu	3	0.1873110736	0.2006316007	[(('rbsC', 'confers resistance to antibiotic', 'Tetracycline'), ['Girgis'], 0.18731107363618493)]
rbsD	confers resistance to antibiotic	Amikacin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('rbsD', 'confers no resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13181460964368608)]
rbsK	confers no resistance to antibiotic	Chloramphenicol	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('rbsK', 'confers resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13181460964368608)]
rbsK	confers no resistance to antibiotic	Ciprofloxacin	0.6301665191	3	Tamae,Liu,Soo	4	0.1318146096	0.4983519094	[(('rbsK', 'confers resistance to antibiotic', 'Ciprofloxacin'), ['Nichols'], 0.13181460964368608)]
rbsR	confers no resistance to antibiotic	Ampicillin	0.8126889264	4	Nichols,Tamae,Liu,Shaw	5	0.1873110736	0.6253778527	[(('rbsR', 'confers resistance to antibiotic', 'Ampicillin'), ['Girgis'], 0.18731107363618493)]
rbsR	confers no resistance to antibiotic	Aztreonam	0.1318146096	1	Nichols	2	0.0867055766	0.0451090330	[(('rbsR', 'confers resistance to antibiotic', 'Aztreonam'), ['Soo'], 0.0867055766145914)]
rbsR	confers resistance to antibiotic	Piperacillin	0.1873110736	1	Girgis	2	0.0867055766	0.1006054970	[(('rbsR', 'confers no resistance to antibiotic', 'Piperacillin'), ['Soo'], 0.0867055766145914)]
rbsR	confers no resistance to antibiotic	Sulfamonomethoxine	0.3191256833	2	Nichols,Girgis	3	0.0867055766	0.2324201067	[(('rbsR', 'confers resistance to antibiotic', 'Sulfamonomethoxine'), ['Soo'], 0.0867055766145914)]
rcbA	confers no resistance to antibiotic	Erythromycin	0.5752537480	3	Nichols,Liu,Girgis	4	0.0867055766	0.4885481714	[(('rcbA', 'confers resistance to antibiotic', 'Erythromycin'), ['Soo'], 0.0867055766145914)]
rcnA	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('rcnA', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
rcnB	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('rcnB', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
rcsF	confers no resistance to antibiotic	Ampicillin	0.8126889264	4	Nichols,Tamae,Liu,Shaw	5	0.1873110736	0.6253778527	[(('rcsF', 'confers resistance to antibiotic', 'Ampicillin'), ['Girgis'], 0.18731107363618493)]
recA	confers no resistance to antibiotic	Ampicillin	0.8775906849	5	Nichols,Tamae,Girgis,Youn,Shaw	6	0.2561280647	0.6214626202	[(('recA', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2561280647347978)]
recA	confers no resistance to antibiotic	Cefoxitin	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('recA', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2561280647347978)]
recA	confers resistance to antibiotic	Chloramphenicol	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('recA', 'confers no resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13181460964368608)]
recA	confers resistance to antibiotic	Ciprofloxacin	0.6752755521	3	Nichols,Tamae,Liu	4	0.0867055766	0.5885699755	[(('recA', 'confers no resistance to antibiotic', 'Ciprofloxacin'), ['Soo'], 0.0867055766145914)]
recA	confers resistance to antibiotic	Enoxacin	0.2561280647	1	Liu	2	0.0867055766	0.1694224881	[(('recA', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.0867055766145914)]
recA	confers no resistance to antibiotic	Fusidic acid	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('recA', 'confers resistance to antibiotic', 'Fusidic acid'), ['Liu'], 0.2561280647347978)]
recA	confers no resistance to antibiotic	Gentamicins	0.7401773106	4	Nichols,Tamae,Girgis,Youn	5	0.2561280647	0.4840492459	[(('recA', 'confers resistance to antibiotic', 'Gentamicins'), ['Liu'], 0.2561280647347978)]
recA	confers resistance to antibiotic	Nitrofurantoin	0.3879426744	2	Nichols,Liu	4	0.2740166503	0.1139260241	[(('recA', 'confers no resistance to antibiotic', 'Nitrofurantoin'), ['Girgis', 'Soo'], 0.2740166502507763)]
recA	confers no resistance to antibiotic	Rifampin	0.7769851879	5	Nichols,Tamae,Soo,Youn,Shaw	6	0.2561280647	0.5208571231	[(('recA', 'confers resistance to antibiotic', 'Rifampin'), ['Liu'], 0.2561280647347978)]
recA	confers resistance to antibiotic	Spectinomycin	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('recA', 'confers no resistance to antibiotic', 'Spectinomycin'), ['Nichols'], 0.13181460964368608)]
recA	confers resistance to antibiotic	Streptomycin	0.2561280647	1	Liu	2	0.1873110736	0.0688169911	[(('recA', 'confers no resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18731107363618493)]
