Subject	Predicate	Object	Belief	Source size	Sources	Total source size	Mean belief of conflicting tuples	Belief difference	Conflicting tuple info
rfaQ	confers resistance to antibiotic	Trimethoprim	0.1874558598	1	Girgis	2	0.0867810258	0.1006748340	[(('rfaQ', 'confers no resistance to antibiotic', 'Trimethoprim'), ['Soo'], 0.08678102576311139)]
rfbA	confers resistance to antibiotic	Cefoxitin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('rfbA', 'confers no resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13188721148439436)]
rfbA	confers no resistance to antibiotic	Gentamicins	0.6752639151	3	Nichols,Tamae,Liu	4	0.1874558598	0.4878080553	[(('rfbA', 'confers resistance to antibiotic', 'Gentamicins'), ['Girgis'], 0.18745585979754537)]
rfbA	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('rfbA', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
rfbX	confers resistance to antibiotic	Trimethoprim	0.1318872115	1	Nichols	2	0.0867810258	0.0451061857	[(('rfbX', 'confers no resistance to antibiotic', 'Trimethoprim'), ['Soo'], 0.08678102576311139)]
rfe	confers no resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('rfe', 'confers resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
rffA	confers resistance to antibiotic	Amikacin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('rffA', 'confers no resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13188721148439436)]
rffA	confers resistance to antibiotic	Bleomycin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('rffA', 'confers no resistance to antibiotic', 'Bleomycin'), ['Nichols'], 0.13188721148439436)]
rffA	confers no resistance to antibiotic	Cefoxitin	0.3881844574	2	Nichols,Liu	3	0.1874558598	0.2007285976	[(('rffA', 'confers resistance to antibiotic', 'Cefoxitin'), ['Girgis'], 0.18745585979754537)]
rffA	confers resistance to antibiotic	Gentamicins	0.7308325634	3	Tamae,Liu,Girgis	4	0.1318872115	0.5989453519	[(('rffA', 'confers no resistance to antibiotic', 'Gentamicins'), ['Nichols'], 0.13188721148439436)]
rffA	confers no resistance to antibiotic	Nalidixic acid	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('rffA', 'confers resistance to antibiotic', 'Nalidixic acid'), ['Girgis'], 0.18745585979754537)]
rffA	confers no resistance to antibiotic	Streptomycin	0.2562972460	1	Liu	2	0.1874558598	0.0688413862	[(('rffA', 'confers resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18745585979754537)]
rffA	confers resistance to antibiotic	Tobramycin	0.4437531058	2	Liu,Girgis	4	0.2186682372	0.2250848685	[(('rffA', 'confers no resistance to antibiotic', 'Tobramycin'), ['Nichols', 'Soo'], 0.21866823724750575)]
rffA	confers no resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('rffA', 'confers resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
rffC	confers no resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('rffC', 'confers resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
rffD	confers no resistance to antibiotic	Streptomycin	0.2562972460	1	Liu	2	0.1874558598	0.0688413862	[(('rffD', 'confers resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18745585979754537)]
rffE	confers no resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('rffE', 'confers resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
rhaM	confers resistance to antibiotic	Spiramycin	0.1318872115	1	Nichols	2	0.0867810258	0.0451061857	[(('rhaM', 'confers no resistance to antibiotic', 'Spiramycin'), ['Soo'], 0.08678102576311139)]
rhlB	confers no resistance to antibiotic	Cefoxitin	0.3881844574	2	Nichols,Liu	3	0.1874558598	0.2007285976	[(('rhlB', 'confers resistance to antibiotic', 'Cefoxitin'), ['Girgis'], 0.18745585979754537)]
rhlB	confers no resistance to antibiotic	Fusidic acid	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('rhlB', 'confers resistance to antibiotic', 'Fusidic acid'), ['Liu'], 0.2562972459573383)]
rhlB	confers no resistance to antibiotic	Nitrofurantoin	0.4749654832	3	Nichols,Liu,Soo	4	0.1874558598	0.2875096234	[(('rhlB', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Girgis'], 0.18745585979754537)]
rhlB	confers no resistance to antibiotic	Rifampin	0.6430279200	4	Nichols,Tamae,Soo,Shaw	5	0.2562972460	0.3867306741	[(('rhlB', 'confers resistance to antibiotic', 'Rifampin'), ['Liu'], 0.2562972459573383)]
rhlB	confers resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('rhlB', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
rhsE	confers no resistance to antibiotic	Ampicillin	0.8681127885	4	Tamae,Liu,Girgis,Shaw	5	0.1318872115	0.7362255770	[(('rhsE', 'confers resistance to antibiotic', 'Ampicillin'), ['Nichols'], 0.13188721148439436)]
rimK	confers resistance to antibiotic	Ampicillin	0.5433767036	2	Tamae,Liu	5	0.4566232964	0.0867534072	[(('rimK', 'confers no resistance to antibiotic', 'Ampicillin'), ['Nichols', 'Girgis', 'Shaw'], 0.4566232963762894)]
rimK	confers resistance to antibiotic	Aztreonam	0.2562972460	1	Liu	3	0.2186682372	0.0376290087	[(('rimK', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.21866823724750575)]
rimK	confers no resistance to antibiotic	Cefoxitin	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('rimK', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2562972459573383)]
rimK	confers resistance to antibiotic	Chloramphenicol	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('rimK', 'confers no resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13188721148439436)]
rimK	confers resistance to antibiotic	Ciprofloxacin	0.5433767036	2	Tamae,Liu	4	0.2186682372	0.3247084664	[(('rimK', 'confers no resistance to antibiotic', 'Ciprofloxacin'), ['Nichols', 'Soo'], 0.21866823724750575)]
rimK	confers resistance to antibiotic	Enoxacin	0.2562972460	1	Liu	2	0.0867810258	0.1695162202	[(('rimK', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.08678102576311139)]
rimK	confers no resistance to antibiotic	Erythromycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('rimK', 'confers resistance to antibiotic', 'Erythromycin'), ['Liu'], 0.2562972459573383)]
rimK	confers no resistance to antibiotic	Fusidic acid	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('rimK', 'confers resistance to antibiotic', 'Fusidic acid'), ['Liu'], 0.2562972459573383)]
rimK	confers no resistance to antibiotic	Nitrofurantoin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('rimK', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2562972459573383)]
rimK	confers resistance to antibiotic	Rifampin	0.5433767036	2	Tamae,Liu	5	0.3559484623	0.1874282413	[(('rimK', 'confers no resistance to antibiotic', 'Rifampin'), ['Nichols', 'Soo', 'Shaw'], 0.35594846234185545)]
rimK	confers no resistance to antibiotic	Sulfamonomethoxine	0.2742368856	2	Girgis,Soo	3	0.1318872115	0.1423496741	[(('rimK', 'confers resistance to antibiotic', 'Sulfamonomethoxine'), ['Nichols'], 0.13188721148439436)]
rimK	confers no resistance to antibiotic	Tetracycline	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('rimK', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2562972459573383)]
rimK	confers resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('rimK', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
rimK	confers resistance to antibiotic	Vancomycin	0.5433767036	2	Tamae,Liu	3	0.1318872115	0.4114894921	[(('rimK', 'confers no resistance to antibiotic', 'Vancomycin'), ['Nichols'], 0.13188721148439436)]
rimP	confers no resistance to antibiotic	Nitrofurantoin	0.5305341315	3	Liu,Girgis,Soo	4	0.1318872115	0.3986469200	[(('rimP', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Nichols'], 0.13188721148439436)]
rlmE	confers resistance to antibiotic	Ampicillin	0.6752639151	3	Nichols,Tamae,Liu	5	0.3247360849	0.3505278302	[(('rlmE', 'confers no resistance to antibiotic', 'Ampicillin'), ['Girgis', 'Shaw'], 0.32473608489189504)]
rlmE	confers resistance to antibiotic	Aztreonam	0.2562972460	1	Liu	3	0.2186682372	0.0376290087	[(('rlmE', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.21866823724750575)]
rlmE	confers no resistance to antibiotic	Cefoxitin	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('rlmE', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2562972459573383)]
rlmE	confers no resistance to antibiotic	Tetracycline	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('rlmE', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2562972459573383)]
rlmE	confers resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('rlmE', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
rlmE	confers resistance to antibiotic	Vancomycin	0.5433767036	2	Tamae,Liu	3	0.1318872115	0.4114894921	[(('rlmE', 'confers no resistance to antibiotic', 'Vancomycin'), ['Nichols'], 0.13188721148439436)]
rlmN	confers resistance to antibiotic	Norfloxacin	0.1372802251	1	Shaw	2	0.1318872115	0.0053930136	[(('rlmN', 'confers no resistance to antibiotic', 'Norfloxacin'), ['Nichols'], 0.13188721148439436)]
rluB	confers no resistance to antibiotic	Rifampin	0.6122457083	4	Nichols,Liu,Soo,Shaw	5	0.2870794577	0.3251662506	[(('rluB', 'confers resistance to antibiotic', 'Rifampin'), ['Tamae'], 0.2870794576663721)]
rluC	confers no resistance to antibiotic	Chloramphenicol	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('rluC', 'confers resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13188721148439436)]
rluF	confers resistance to antibiotic	Amikacin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('rluF', 'confers no resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13188721148439436)]
rnhA	confers no resistance to antibiotic	Norfloxacin	0.1372802251	1	Shaw	2	0.1318872115	0.0053930136	[(('rnhA', 'confers resistance to antibiotic', 'Norfloxacin'), ['Nichols'], 0.13188721148439436)]
rnt	confers no resistance to antibiotic	Gentamicins	0.5756403172	3	Nichols,Liu,Girgis	4	0.2870794577	0.2885608596	[(('rnt', 'confers resistance to antibiotic', 'Gentamicins'), ['Tamae'], 0.2870794576663721)]
rnt	confers no resistance to antibiotic	Rifampin	0.6122457083	4	Nichols,Liu,Soo,Shaw	5	0.2870794577	0.3251662506	[(('rnt', 'confers resistance to antibiotic', 'Rifampin'), ['Tamae'], 0.2870794576663721)]
rob	confers no resistance to antibiotic	Ampicillin	0.8125441402	4	Nichols,Tamae,Liu,Shaw	5	0.1874558598	0.6250882804	[(('rob', 'confers resistance to antibiotic', 'Ampicillin'), ['Girgis'], 0.18745585979754537)]
rob	confers no resistance to antibiotic	Tetracycline	0.3881844574	2	Nichols,Liu	3	0.1874558598	0.2007285976	[(('rob', 'confers resistance to antibiotic', 'Tetracycline'), ['Girgis'], 0.18745585979754537)]
rpe	confers no resistance to antibiotic	Erythromycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('rpe', 'confers resistance to antibiotic', 'Erythromycin'), ['Liu'], 0.2562972459573383)]
rpe	confers resistance to antibiotic	Rifampin	0.5433767036	2	Tamae,Liu	5	0.3559484623	0.1874282413	[(('rpe', 'confers no resistance to antibiotic', 'Rifampin'), ['Nichols', 'Soo', 'Shaw'], 0.35594846234185545)]
rpe	confers resistance to antibiotic	Spectinomycin	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('rpe', 'confers no resistance to antibiotic', 'Spectinomycin'), ['Nichols'], 0.13188721148439436)]
rpe	confers no resistance to antibiotic	Tetracycline	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('rpe', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2562972459573383)]
rpe	confers resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('rpe', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
rpiA	confers no resistance to antibiotic	Ampicillin	0.7437027540	4	Nichols,Tamae,Girgis,Shaw	5	0.2562972460	0.4874055081	[(('rpiA', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2562972459573383)]
rpiA	confers resistance to antibiotic	Aztreonam	0.2562972460	1	Liu	3	0.2186682372	0.0376290087	[(('rpiA', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.21866823724750575)]
rpiA	confers no resistance to antibiotic	Cefoxitin	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('rpiA', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2562972459573383)]
rpiA	confers no resistance to antibiotic	Erythromycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('rpiA', 'confers resistance to antibiotic', 'Erythromycin'), ['Liu'], 0.2562972459573383)]
rpiA	confers no resistance to antibiotic	Nitrofurantoin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('rpiA', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2562972459573383)]
rplA	confers resistance to antibiotic	Ampicillin	0.5433767036	2	Tamae,Liu	5	0.4566232964	0.0867534072	[(('rplA', 'confers no resistance to antibiotic', 'Ampicillin'), ['Nichols', 'Girgis', 'Shaw'], 0.4566232963762894)]
rplA	confers resistance to antibiotic	Aztreonam	0.2562972460	1	Liu	3	0.2186682372	0.0376290087	[(('rplA', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.21866823724750575)]
rplA	confers resistance to antibiotic	Cefoxitin	0.3881844574	2	Nichols,Liu	3	0.1874558598	0.2007285976	[(('rplA', 'confers no resistance to antibiotic', 'Cefoxitin'), ['Girgis'], 0.18745585979754537)]
rplA	confers no resistance to antibiotic	Ciprofloxacin	0.5057476949	3	Nichols,Tamae,Soo	4	0.2562972460	0.2494504490	[(('rplA', 'confers resistance to antibiotic', 'Ciprofloxacin'), ['Liu'], 0.2562972459573383)]
rplA	confers no resistance to antibiotic	Fusidic acid	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('rplA', 'confers resistance to antibiotic', 'Fusidic acid'), ['Liu'], 0.2562972459573383)]
rplA	confers no resistance to antibiotic	Metronidazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('rplA', 'confers resistance to antibiotic', 'Metronidazole'), ['Liu'], 0.2562972459573383)]
rplA	confers no resistance to antibiotic	Nitrofurantoin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('rplA', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2562972459573383)]
rplA	confers resistance to antibiotic	Rifampin	0.5433767036	2	Tamae,Liu	5	0.3559484623	0.1874282413	[(('rplA', 'confers no resistance to antibiotic', 'Rifampin'), ['Nichols', 'Soo', 'Shaw'], 0.35594846234185545)]
rplA	confers no resistance to antibiotic	Tetracycline	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('rplA', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2562972459573383)]
rplA	confers resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('rplA', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
rplA	confers no resistance to antibiotic	Vancomycin	0.4189666692	2	Nichols,Tamae	3	0.2562972460	0.1626694232	[(('rplA', 'confers resistance to antibiotic', 'Vancomycin'), ['Liu'], 0.2562972459573383)]
rplI	confers resistance to antibiotic	Fusidic acid	0.3881844574	2	Nichols,Liu	4	0.2742368856	0.1139475719	[(('rplI', 'confers no resistance to antibiotic', 'Fusidic acid'), ['Girgis', 'Soo'], 0.27423688556065673)]
rplI	confers no resistance to antibiotic	Gentamicins	0.5756403172	3	Nichols,Liu,Girgis	4	0.2870794577	0.2885608596	[(('rplI', 'confers resistance to antibiotic', 'Gentamicins'), ['Tamae'], 0.2870794576663721)]
rplI	confers no resistance to antibiotic	Spectinomycin	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('rplI', 'confers resistance to antibiotic', 'Spectinomycin'), ['Nichols'], 0.13188721148439436)]
rplI	confers resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('rplI', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
rpmE	confers no resistance to antibiotic	Fusidic acid	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('rpmE', 'confers resistance to antibiotic', 'Fusidic acid'), ['Liu'], 0.2562972459573383)]
rpmE	confers resistance to antibiotic	Gentamicins	0.5433767036	2	Tamae,Liu	4	0.3193430713	0.2240336323	[(('rpmE', 'confers no resistance to antibiotic', 'Gentamicins'), ['Nichols', 'Girgis'], 0.3193430712819397)]
rpmE	confers resistance to antibiotic	Rifampin	0.5433767036	2	Tamae,Liu	5	0.3559484623	0.1874282413	[(('rpmE', 'confers no resistance to antibiotic', 'Rifampin'), ['Nichols', 'Soo', 'Shaw'], 0.35594846234185545)]
rpmE	confers resistance to antibiotic	Spectinomycin	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('rpmE', 'confers no resistance to antibiotic', 'Spectinomycin'), ['Nichols'], 0.13188721148439436)]
rpmE	confers no resistance to antibiotic	Sulfamethoxazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('rpmE', 'confers resistance to antibiotic', 'Sulfamethoxazole'), ['Liu'], 0.2562972459573383)]
rpmE	confers no resistance to antibiotic	Tobramycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('rpmE', 'confers resistance to antibiotic', 'Tobramycin'), ['Liu'], 0.2562972459573383)]
rpmE	confers resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('rpmE', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
rpmF	confers resistance to antibiotic	Ampicillin	0.5433767036	2	Tamae,Liu	5	0.4566232964	0.0867534072	[(('rpmF', 'confers no resistance to antibiotic', 'Ampicillin'), ['Nichols', 'Girgis', 'Shaw'], 0.4566232963762894)]
rpmF	confers no resistance to antibiotic	Cefoxitin	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('rpmF', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2562972459573383)]
rpmF	confers resistance to antibiotic	Metronidazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('rpmF', 'confers no resistance to antibiotic', 'Metronidazole'), ['Liu'], 0.2562972459573383)]
rpmF	confers resistance to antibiotic	Rifampin	0.5433767036	2	Tamae,Liu	5	0.3559484623	0.1874282413	[(('rpmF', 'confers no resistance to antibiotic', 'Rifampin'), ['Nichols', 'Soo', 'Shaw'], 0.35594846234185545)]
rpmF	confers resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('rpmF', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
rpmG	confers no resistance to antibiotic	Fusidic acid	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('rpmG', 'confers resistance to antibiotic', 'Fusidic acid'), ['Liu'], 0.2562972459573383)]
rpmG	confers resistance to antibiotic	Norfloxacin	0.1372802251	1	Shaw	2	0.1318872115	0.0053930136	[(('rpmG', 'confers no resistance to antibiotic', 'Norfloxacin'), ['Nichols'], 0.13188721148439436)]
rpmG	confers no resistance to antibiotic	Rifampin	0.6430279200	4	Nichols,Tamae,Soo,Shaw	5	0.2562972460	0.3867306741	[(('rpmG', 'confers resistance to antibiotic', 'Rifampin'), ['Liu'], 0.2562972459573383)]
rpmG	confers resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('rpmG', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
